center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status,tail_edge
random,1100.073158258574,5.1652548976733845,0.1,0.25,50.0,320,12,16,33.2802286575853,6.365157886103862,-2.134628936707291,5.7356755214673125,5.764120681137923,5.29027166206614e-05,3.629550335186335e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.125,200.0,320,12,64,8.669272482853152,3.254489765929561,-1.3153744138423638,2.9269115698127597,2.9419898587641153,8.007610451492852e-07,3.893150205551836e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.25,500.0,320,12,158,33.28223739428858,6.365332292382658,-2.1346656956068464,5.735849886859662,5.764293235104395,5.435572619017893e-08,3.4158412000608153e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.125,500.0,320,12,158,8.66927988818023,3.2544910255834005,-1.3153749340782424,2.926912829377528,2.9419911166380244,5.324817368277914e-08,3.893146880010268e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.25,200.0,320,12,64,33.28220837321873,6.365329773081177,-2.134665164551252,5.735847367736323,5.764290083161827,8.174149421366332e-07,3.6293344397307114e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.25,100.0,320,12,32,33.28198936523726,6.365310758537307,-2.134661156916533,5.735828357209913,5.7642730395589865,6.580332020492922e-06,3.629358322113492e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.5,200.0,320,12,64,113.29808688497596,11.663335327547518,-2.880726853203686,10.589521110691647,10.634554094280691,8.86250987824374e-07,3.2611514700187456e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.5,50.0,320,12,16,113.29078112429933,11.662991605660592,-2.8806875800513825,10.589177470203333,10.634211485684936,5.734880848483192e-05,3.2613617712624455e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.5,100.0,320,12,32,113.29727858823094,11.663297300037113,-2.8807225082145296,10.589483091215348,10.63451701605098,7.1342488407708774e-06,3.1357449385104096e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,1.0,50.0,320,12,16,248.01305358160323,16.842743984078446,-3.357877176460349,15.697965646472259,15.733080811292892,7.751604734969337e-05,2.1773550681274758e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,0.5,500.0,320,12,158,113.29819399700541,11.663340366100927,-2.880727428980749,10.589526148888782,10.634560274139103,5.8933640796582243e-08,3.5120059551538105e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,1.0,100.0,320,12,32,248.0322800635689,16.84335496913823,-3.357924387911169,15.698576484940505,15.733689610652073,9.647875106534249e-06,1.9480087841511372e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,1.0,200.0,320,12,64,248.03467307111677,16.843431011542197,-3.35793026378771,15.698652511282768,15.733765254051677,1.1986570810680016e-06,2.291752929418448e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.125,200.0,320,12,64,8.986236015875674,3.675260108781132,-1.337244204344706,2.926911569812872,3.0052299389740447,7.826673821368043e-07,2.727919046463492e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.125,50.0,320,12,16,8.985724175460787,3.675174137516646,-1.337209514047794,2.9268256434248117,3.0051493819748054,5.065781436641384e-05,2.7083057775402372e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.125,500.0,320,12,158,8.98624351850357,3.675261368528005,-1.3372447128252025,2.926912829377639,3.005231323715454,5.2044576937037455e-08,2.727916768919878e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.1,1.0,500.0,320,12,158,248.0349902229432,16.843441088252586,-3.3579310425294224,15.69866258728068,15.73377400407292,7.971071154811167e-08,2.0625749991460236e-15,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.125,100.0,320,12,32,8.986179395668476,3.6752505992756435,-1.3372403669727613,2.926902064451133,3.0052222119059246,6.30077009977173e-06,2.7279362345625528e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.25,50.0,320,12,16,34.46162495710911,7.171823593578502,-2.155873678403555,5.735675521467529,5.882014360213636,5.174526202896214e-05,2.639152108772828e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.25,100.0,320,12,32,34.46340827520072,7.171976510781391,-2.1559051936510016,5.735828357210131,5.882178382917165,6.436226078337659e-06,2.659632854101952e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.25,200.0,320,12,64,34.463630090915466,7.171995529595085,-2.155909113520266,5.735847367736536,5.882186043717616,7.994999210685039e-07,2.6389985598547525e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.25,500.0,320,12,158,34.46365948350563,7.171998049082637,-2.1559096329365346,5.735849886859878,5.882166036012555,5.316400370441202e-08,2.6389963091650613e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.5,100.0,320,12,32,116.86999642600321,13.026889998437783,-2.8996310882280283,10.589483091215708,10.814704738119097,6.9960439692015025e-06,2.37111042543664e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.5,500.0,320,12,158,116.87092240676071,13.026933073412515,-2.8996359136589733,10.589526148889137,10.814753843485178,5.77905793713273e-08,2.3710916388763676e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.5,200.0,320,12,64,116.87081405935709,13.026928034486975,-2.8996353490456364,10.589521110692,10.814742626513365,8.690680383194806e-07,2.358934381469264e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,0.5,50.0,320,12,16,116.8634237716118,13.026584214545696,-2.8995968359963813,10.589177470203692,10.814408889624337,5.623902278089668e-05,2.3834040063921165e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,1.0,50.0,320,12,16,252.84254869500907,18.249448780763537,-3.369622677442368,15.697965646472607,15.86416528574752,7.661059197024226e-05,1.528758708724108e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,1.0,200.0,320,12,64,252.86433165357175,18.250136004142668,-3.369675144522188,15.698652511283111,15.86483931503659,1.1846153746717286e-06,1.4836673959825904e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,1.0,100.0,320,12,32,252.8619205964327,18.25005994466803,-3.369669337400934,15.69857648494085,15.864759391213594,9.534983140127987e-06,1.483681542861087e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.2,1.0,500.0,320,12,158,252.86465119310228,18.250146081597244,-3.3696759141409376,15.698662587281019,15.86484641973932,7.877647766378614e-08,1.4949054114159424e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.125,100.0,320,12,32,11.667265330413262,5.768963585692822,-1.496257756777713,1472.1622593149384,1566.2545590144869,5.326909086092648e-06,1.1251374397862327e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.125,500.0,320,12,158,11.667335715578607,5.768974362410801,-1.4962614308664828,1472.1623253174025,1566.2546220813344,4.399221299856206e-08,1.1251306522053601e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.125,200.0,320,12,64,11.667327481206032,5.76897310236103,-1.4962610010353516,1472.16232867113,1566.2546249388508,6.616113250972756e-07,1.1236089409413527e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.125,50.0,320,12,16,11.666765565000297,5.768887032516089,-1.4962316685054433,1472.1623712620412,1566.254665181401,4.283483736860301e-05,1.12518563693e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.25,50.0,320,12,16,44.39413053728306,11.157366194485961,-2.3101172266159495,2055.822731139927,2201.1607854040562,4.3989426514049476e-05,1.0867619474514314e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.25,100.0,320,12,32,44.3960834955355,11.157519294510971,-2.3101440180985118,2055.822739585884,2201.160794815831,5.470665886978532e-06,1.0883146040696494e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.25,500.0,320,12,158,44.396358552222964,11.15754084774309,-2.310147791344318,2055.823214909562,2201.1612396131186,4.518002556283509e-08,1.0899083141772671e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.25,200.0,320,12,64,44.396326373003696,11.157538327649748,-2.31014734990887,2055.8228843279667,2201.1609314790253,6.794729526793701e-07,1.0883086502640705e-13,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.5,50.0,320,12,16,146.21782339875864,19.58174934475864,-3.0360753576037416,363.615512589474,465.54032100623357,4.876831352947972e-05,9.563458622704055e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.5,100.0,320,12,32,146.22495454318764,19.582055494188214,-3.0361050597082517,363.6159638310733,465.5406730745654,6.0657499473086014e-06,9.562992228955518e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.5,200.0,320,12,64,146.22584151257809,19.582093558884683,-3.0361087539449185,363.6145574501244,465.53956592608716,7.534139970650419e-07,9.543497364060632e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,1.0,50.0,320,12,16,289.6494179930861,24.377420507256208,-3.4523925314920394,448.8833389864387,526.4617599473589,7.04789136218016e-05,5.593097506488684e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,0.5,500.0,320,12,158,146.22595903331305,19.582098599021784,-3.036109243418312,363.6154931255236,465.5403096148559,5.009721618716198e-08,9.56292653657554e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,1.0,100.0,320,12,32,289.6698336082678,24.378032401382292,-3.4524354567980846,448.8836915894152,526.4620811487939,8.770511796867365e-06,5.5927033110526455e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,1.0,200.0,320,12,64,289.6723741832428,24.378108518128425,-3.452440798328872,448.8841205051973,526.4624575077712,1.08953426027889e-06,5.59265426018228e-14,healthy,False
random,1100.073158258574,5.1652548976733845,0.5,1.0,500.0,320,12,158,289.6727108545808,24.3781185980059,-3.4524415061731206,448.8834659321113,526.4618824284552,7.245063501362958e-08,5.6318944110830496e-14,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.125,50.0,320,12,16,33.387285999991335,16.148465704323797,-2.136584948444537,11167555.091674244,11324460.892957315,2.1464341968524478e-05,2.0728507990448032e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.125,100.0,320,12,32,33.38800265149789,16.14854249092777,-2.1365980210192976,11167555.09204404,11324460.893325128,2.6673425462216654e-06,2.072806306666403e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.125,500.0,320,12,158,33.38810350187387,16.148553282698714,-2.1365998606274297,11167555.091985123,11324460.893267246,2.2011734412962642e-08,2.0728000456550414e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.125,200.0,320,12,64,33.388091708975445,16.14855202206476,-2.1365996455138747,11167555.092078716,11324460.893359032,3.311166746728961e-07,2.0749289099973325e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.25,100.0,320,12,32,122.38766950331883,30.41463092947828,-2.9277265388800133,14533308.242748514,14760627.928208008,2.8107504596894135e-06,2.0029570367016262e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.25,200.0,320,12,64,122.38801350548405,30.414649991553894,-2.9277282507145928,14533308.242811007,14760627.928273018,3.489257369248543e-07,2.0029514068892145e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.25,50.0,320,12,16,122.38490140165726,30.41447736263643,-2.9277127639888327,14533308.242807558,14760627.92826947,2.261748812447138e-05,2.001841178806685e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.25,500.0,320,12,158,122.38805905880788,30.414652512815596,-2.9277284773981394,14533308.242016489,14760627.927484188,2.3195815068723107e-08,2.0017895305645176e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.5,50.0,320,12,16,351.44559217293283,48.29520799845454,-3.5701690162439723,401709.4754536966,438094.799540774,2.755784362297041e-05,1.7354887867714133e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,1.0,50.0,320,12,16,469.269376811546,43.345981134446454,-3.7462531065481253,1332911.450724968,1437110.4957277435,5.216086900917476e-05,9.242352204075335e-14,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.5,100.0,320,12,32,351.45527752251127,48.29551508121677,-3.5701858000367923,401709.47546526184,438094.7995375753,3.425225220743693e-06,1.738675705942245e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,1.0,200.0,320,12,64,469.2968999021754,43.34667112526733,-3.7462888257005207,1332911.4502003375,1437110.4952268044,8.055719438890895e-07,9.253922627382775e-14,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.5,200.0,320,12,64,351.45648134011515,48.29555320378114,-3.5701878861062823,401709.47547597176,438094.79969128873,4.252386574607724e-07,1.737052383376519e-13,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,1.0,100.0,320,12,32,469.2938555868741,43.34659489283167,-3.746284874925964,1332911.4495619992,1437110.4946305666,6.486970832265373e-06,9.24187011495268e-14,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,0.5,500.0,320,12,158,351.45664076405177,48.2955582462549,-3.570188162368038,401709.47546039673,438094.7995535152,2.826979354147896e-08,1.7386689619099153e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.125,50.0,320,12,16,116715.58092577803,437.3790016244802,-7.242685731194229,332.83206934059245,345.7062981264811,3.9956116288249387e-07,3.35384973058565e-14,healthy,False
random,1100.073158258574,5.1652548976733845,1.0,1.0,500.0,320,12,158,469.29730318058637,43.346681209817724,-3.7462893490550595,1332911.4505119268,1437110.4955216509,5.3560073021924724e-08,9.278139582792327e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.125,100.0,320,12,32,116715.62756080991,437.3790706794827,-7.242685979224885,332.83213838364713,345.706400318863,5.0197501915883114e-08,3.3538483905175514e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.125,200.0,320,12,64,116715.63341964314,437.3790793506557,-7.242686010385364,332.8321470580623,345.7063966619678,6.1945536382541646e-09,3.353848222162741e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.125,500.0,320,12,159,116715.6341946717,437.379080498134,-7.242686014507389,332.8321482055064,345.70636525242566,4.0553398358072233e-10,3.353848199892133e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.5,100.0,320,12,32,142443.04948758488,417.99526508355143,-7.366342014411531,376.4653289969129,378.7367114850229,1.8349388191533933e-07,3.064785950746268e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.25,50.0,320,12,16,259190.7904175503,629.3432494154412,-7.737941239437347,499.73091022564915,513.2829726009826,5.379046157433065e-07,2.414176652695624e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.5,200.0,320,12,64,142443.07562501778,417.99529976644305,-7.366342128316753,376.4653636927725,378.736748084815,2.2644223129950308e-08,3.2691044142685834e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.25,100.0,320,12,32,259190.92983754782,629.3433875197827,-7.737941573345784,499.73104830609685,513.2831174861952,6.758035084196836e-08,2.4254040766760635e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.25,200.0,320,12,64,259190.94735376298,629.3434048619484,-7.737941615296798,499.7310656547472,513.283042979747,8.339682003283368e-09,2.414175190948042e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.5,500.0,320,12,159,142443.07908264126,417.99530435629987,-7.366342143384848,376.46536828249236,378.7367543437996,1.482448913317204e-09,3.269104334915257e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.25,500.0,320,12,159,259190.94967088036,629.3434071568994,-7.737941620846251,499.73106794962973,513.2830111791831,5.459685214344187e-10,2.391717725929818e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,0.5,50.0,320,12,16,142442.84147705333,417.9949889201703,-7.366341107914505,376.46505288130544,378.73643958575207,1.460306643972784e-06,3.06479042628009e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,1.0,50.0,320,12,16,2561.2914252678183,60.348623772009134,-4.8718708624991205,50.64782422554025,51.89090116325849,2.1635375887349392e-05,8.877305924664812e-16,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,1.0,100.0,320,12,32,2561.3468409695006,60.34917555291529,-4.87188429296719,50.64837609465391,51.891434636835136,2.720081020351949e-06,8.877113860814266e-16,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,1.0,200.0,320,12,64,2561.3538080593803,60.34924495926397,-4.871885981480298,50.648445474845964,51.8915029442001,3.357012035755264e-07,8.877089714345337e-16,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.125,100.0,320,12,32,136310.70268072138,586.1209834612024,-7.339025325132798,763.9997455889938,1092.6192461085316,4.4910182962196376e-08,1.6440344749872984e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.125,50.0,320,12,16,136310.65394584776,586.1209143933462,-7.339025103194643,763.9939824991379,1092.6152246601039,3.575278585036084e-07,1.6440350627756336e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.125,500.0,320,12,159,136310.7096123518,586.1209932766751,-7.339025356699373,764.0220636616393,1092.634684649807,3.6285376283620064e-10,1.665385487377379e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.05,1.0,500.0,320,12,159,2561.3547297865302,60.34925413807727,-4.871886204865671,50.6484546539258,51.89150611814676,2.1978177762847623e-08,8.877086519842637e-16,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.125,200.0,320,12,64,136310.70880246026,586.1209921291618,-7.339025353011134,763.9771952993945,1092.6034284435993,5.542660398420273e-09,1.6653854972722847e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.25,50.0,320,12,16,289302.1867152528,800.4750102399732,-7.806167048269953,704.4148297466704,1032.112101411205,4.968520822353489e-07,9.657610112005178e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.25,100.0,320,12,32,289302.3304557181,800.4751483700204,-7.806167356694707,704.4153202076416,1032.1125795712537,6.241479409653133e-08,1.0060005535001546e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.25,500.0,320,12,159,289302.3509012986,800.4751680007802,-7.806167400564896,704.4061846103046,1032.1063816985102,5.042780627604868e-10,1.0261204920521484e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.5,100.0,320,12,32,144415.50890889124,457.6684169233687,-7.37487889313512,376.46532899691414,392.02395043108066,1.8120937665578456e-07,2.0152842777498856e-16,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.5,200.0,320,12,64,144415.53507834033,457.66845159340744,-7.374879005622218,376.4653636927736,392.0253239271116,2.2363238900493342e-08,0.0,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.5,50.0,320,12,16,144415.3006305262,457.6681407085908,-7.374877997867982,376.46505288130663,392.0237047383797,1.442216051443346e-06,0.0,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.25,200.0,320,12,64,289302.3485124646,800.475165705759,-7.8061673954391635,704.4236022759366,1032.1184604399157,7.702918737224772e-09,9.858804808966205e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,0.5,500.0,320,12,159,144415.538540344,457.66845618340477,-7.374879020503337,376.4653682824936,392.02481950620347,1.4640485064563458e-09,2.015283864250054e-16,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,1.0,50.0,320,12,16,2556.8349507593316,67.72751878623895,-4.8707898454772565,50.64782422553713,56.2972600112141,2.110442377414858e-05,1.6007001768975017e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.125,50.0,320,12,16,249344.73420118334,1127.224418831647,-7.713900529272429,3224861.445483751,3438615.4323254493,2.3406443296540276e-07,1.7951729113450022e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,1.0,200.0,320,12,64,2556.895697521394,67.72813991890418,-4.870804593618435,50.648445474842866,56.297802686184454,3.274711954628873e-07,1.4228107977256562e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,1.0,100.0,320,12,32,2556.888912426483,67.72807048616822,-4.870802946345752,50.648376094650814,56.29775817105307,2.65364555849606e-06,1.4228145733712293e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.125,200.0,320,12,64,249344.79989082026,1127.2244965895488,-7.713900692810402,3224861.473234676,3438615.4588806056,3.628023525532229e-09,1.7975068629057827e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.1,1.0,500.0,320,12,159,2556.896595086683,67.72814909745813,-4.870804811527334,50.648454653922684,56.29785788721751,2.1439506785531043e-08,1.4228102982664339e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.125,100.0,320,12,32,249344.79256393082,1127.2244879279303,-7.713900674569709,3224861.443913419,3438615.4310174156,2.938456882640517e-08,1.7998413402906243e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.125,500.0,320,12,159,249344.8008605457,1127.2244977371352,-7.713900695224586,3224861.4589197547,3438615.445625237,2.37503063439781e-10,1.795172431426908e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.25,50.0,320,12,16,438983.7049240344,1328.8147210404425,-8.065017060961406,3312957.240442851,3473368.4865487018,3.6951595446204464e-07,1.0514894878014322e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.25,100.0,320,12,32,438983.8671355771,1328.8148592273396,-8.065017290341265,3312957.151318735,3473368.4003728754,4.6395981890562465e-08,1.0501631357041087e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.5,50.0,320,12,16,149458.24926401957,508.0590928459609,-7.396184820063526,71652.59639346306,82249.49027864827,1.3926823578861268e-06,3.699847826406077e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.5,200.0,320,12,64,149458.4835593077,508.05940381908357,-7.396185793181131,71652.5964089885,82249.4909720278,2.1593497184685257e-08,4.089299081834193e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.25,200.0,320,12,64,438983.8875026656,1328.814876550397,-8.065017319141921,3312957.121626398,3473368.372031603,5.727930613991391e-09,1.0488371234870964e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,1.0,50.0,320,12,16,2644.267401807493,76.86376958950771,-4.891662138745504,1925.7450288722741,2053.423880681103,1.8241057632534582e-05,2.6656093608089465e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.5,100.0,320,12,32,149458.45741217645,508.05936917440516,-7.396185684582207,71652.5963942101,82249.49031314773,1.7494578181474536e-07,3.894571235466612e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.25,500.0,320,12,159,438983.8901980756,1328.814878845564,-8.065017322953441,3312957.1540412963,3473368.4030786934,3.7497372220577143e-10,1.0501630805326404e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,0.5,500.0,320,12,159,149458.4870188797,508.0594084093727,-7.39618580755004,71652.59666893892,82249.49246639844,1.4136373592914738e-09,4.089298987177643e-15,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,1.0,100.0,320,12,32,2644.315636921425,76.86432114916848,-4.891673462122901,1925.7462827131712,2053.4251004007506,2.2949297791591375e-06,2.682757903321905e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,1.0,200.0,320,12,64,2644.3217054540523,76.86439063537169,-4.891674886719507,1925.7446113882354,2053.423461364465,2.8307787652191787e-07,2.6827517465809026e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.125,100.0,320,12,32,13826604.756154442,16760.827461910154,-10.206560813215784,2587084258934.0034,2592671192201.556,2.2425581886169145e-09,1.222804174831404e-12,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.125,50.0,320,12,16,13826604.50828688,16760.82739270681,-10.206560802087552,2587084258934.0938,2592671192201.647,1.7926856683051133e-08,1.2229389113273818e-12,healthy,False
uniform,939.5186635492125,5.007490617653153,0.2,1.0,500.0,320,12,159,2644.322507871321,76.86439981342859,-4.891675075087849,1925.7463633304114,2053.4251420259734,1.8533676819715842e-08,2.6999480538645104e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.125,200.0,320,12,64,13826604.787161408,16760.827470553442,-10.206560814607869,2587084258934.1577,2592671192201.7114,2.775407129110063e-10,1.223073601233645e-12,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.25,100.0,320,12,32,2825603.0004593697,4020.552603804851,-9.220876780253473,426467056780.2412,426722843224.54675,1.3779727991749147e-08,3.477294283944324e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.125,500.0,320,12,159,13826604.791274983,16760.827471701265,-10.206560814792551,2587084258934.2427,2592671192201.796,1.816491291312739e-11,1.2229388862975811e-12,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.25,50.0,320,12,16,2825602.6895310236,4020.552465434154,-9.220876711945529,426467056780.2194,426722843224.52496,1.100396432453524e-07,3.460814597074709e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.25,200.0,320,12,64,2825603.039395411,4020.552621095708,-9.220876788807342,426467056780.12646,426722843224.43195,1.7042495886862805e-09,3.460814168558827e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.25,500.0,320,12,159,2825603.044557457,4020.5526233912924,-9.220876789941393,426467056780.06323,426722843224.36865,1.1154978606812984e-10,3.4772942296755456e-14,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.5,100.0,320,12,32,111111.99761609617,555.0378527953942,-7.212143614059356,28417557608.749294,28499082862.387714,1.653805786970267e-07,1.4707503376834824e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.5,50.0,320,12,16,111111.8513586034,555.0381295519305,-7.21214279695136,28417557608.763012,28499082862.401375,1.3163069327326212e-06,1.4720619372901727e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,1.0,100.0,320,12,32,6595.884120803803,183.15576612034022,-5.459066678671533,62439169.040810615,64512489.19083336,2.59281965864496e-07,1.9842114444117194e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.5,200.0,320,12,64,111112.01599186567,555.0378182240424,-7.212143716720606,28417557608.746555,28499082862.384945,2.040911079516499e-08,1.4707500944499406e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,1.0,200.0,320,12,64,6595.885830998048,183.1556969890709,-5.45906683962279,62439169.03933966,64512489.18940588,3.155575509006718e-08,1.986968693568913e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,1.0,50.0,320,12,16,6595.870774635688,183.15631926974564,-5.459065422624161,62439169.04046382,64512489.19051102,2.0234085182276136e-06,1.9855943442514673e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,0.5,500.0,320,12,159,111112.01842274782,555.0378136327919,-7.21214373030139,28417557608.728313,28499082862.36679,1.3361126492663986e-09,1.4707500622732222e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,0.5,1.0,500.0,320,12,159,6595.886054117308,183.15568780692968,-5.459066860621177,62439169.051381856,64512489.20119429,2.068170831453219e-09,1.9855897445885806e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,1.0,0.125,100.0,320,12,32,607042353.9321012,128202.05197060233,-12.554268291910201,1.1816668404710066e+16,1.1823354026489324e+16,1.3195174506195297e-11,8.689691960459302e-13,healthy,False
uniform,939.5186635492125,5.007490617653153,1.0,0.125,50.0,320,12,16,607042353.9967501,128202.05203989995,-12.55426829197631,1.181666840471007e+16,1.1823354026489328e+16,1.0649811537497512e-10,8.683800642951131e-13,healthy,False
