center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
gap_mid,45.66611208104108,3.8849829373802502,0.5,1.0,10.0,96,6,2,0.010019150640526662,0.10202687056133078,3.3919341911979615,0.09912940924630739,0.09929798165692615,0.14868762294446347,1.7314077192930802e-16,reject_tail_unstable
gap_mid,45.66611208104108,3.8849829373802502,0.5,1.0,25.0,96,6,4,0.011769064929115966,0.11080934630943798,3.273318067187549,0.1074943408460517,0.10765835516185905,0.01953211020658567,2.9479376423273945e-16,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.2,0.5,10.0,96,6,1,80242.91943514779,366.83633592952197,-10.814863820384694,18744.24893387691,19026.120855755715,3.1834048160116755e-06,3.2642689966221677e-15,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.2,0.5,25.0,96,6,2,80242.66398945161,366.83586797852155,-10.814860771707458,18744.2489338771,19026.120846761736,6.143754954817491e-07,3.62697709793877e-15,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.2,1.0,10.0,96,6,1,1807.3684501563366,45.86328987282248,-7.182217643651653,52.15756653402111,77.45430462856507,4.367494362081986e-05,6.290186027745597e-16,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.2,1.0,25.0,96,6,2,1807.289513441174,45.862360051091336,-7.182175816265606,52.15756653414251,77.45375419861263,8.463876587258855e-06,7.548552915917738e-16,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.5,0.5,10.0,96,6,1,34973.69278962641,366.3467658996871,-10.019549408133079,743152.0483668201,745228.051444833,2.454129899830242e-06,1.4562861178442928e-15,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.5,0.5,25.0,96,6,2,34973.60695964123,366.3462984149127,-10.019547057867355,743152.0483668284,745228.0514446343,4.739861857596551e-07,1.6643310763067066e-15,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.5,1.0,10.0,96,6,1,1026.264609847663,45.84798199243788,-6.640224125079121,7001.385815136619,7060.524014765191,5.3296443920364606e-05,1.1077731476923044e-15,healthy
gram_like_even,14.134725141734695,2.8411071144470976,0.5,1.0,25.0,96,6,2,1026.2099135934368,45.847053094085034,-6.640173082960351,7001.385815151717,7060.524008929458,1.0321949277038001e-05,1.1078321912085563e-15,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.2,0.5,10.0,96,6,2,105.5654148985136,13.699284964720652,-2.941201581348153,9.90874718112784,10.46781297619321,0.001884083647585797,2.2077118491255916e-14,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.2,0.5,25.0,96,6,5,105.78384802460434,13.709921089112932,-2.9425063970034127,9.919556776610662,10.477993670315561,0.0002732627623868568,2.2031531437115108e-14,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.2,1.0,10.0,96,6,2,181.10081744918952,16.91908739451847,-3.281901655461325,13.168760259129636,13.596262228429614,0.0028651156978961347,1.61646761873557e-14,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.2,1.0,25.0,96,6,5,181.67146859857363,16.940165343802395,-3.2838876049270507,13.190177553745132,13.616923162647065,0.00041847205141397114,1.6113901065004933e-14,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.5,0.5,10.0,96,6,2,153.23296271534875,23.450174271133204,-3.1764232984767533,28.85480425394717,39.690798085023225,0.0014330255290244856,2.392697009541582e-14,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.5,0.5,25.0,96,6,5,153.4745986380631,23.460608343974876,-3.1774179440324137,28.854804876857663,39.69344199584925,0.00020842758137808702,2.3704110252609977e-14,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.5,1.0,10.0,96,6,2,225.2487818141581,24.932054288695284,-3.4196098126645778,13.168771501393742,19.5943191128171,0.002432096698929301,1.5772399078862383e-14,healthy
gram_like_even,127.99895852813061,4.875189373002607,0.5,1.0,25.0,96,6,5,225.8521406299725,24.95273720047824,-3.4212984385678533,13.190188796009219,19.608446761573312,0.00035585842574808546,1.5604421368510128e-14,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.2,0.5,10.0,96,6,2,3.336355730322319,1.963197364212792,-0.7067256571994636,1.8148191880903246,1.819598655193051,0.044409662263480094,6.655303656830978e-16,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.2,0.5,25.0,96,6,5,3.4986618471747244,2.006977990839862,-0.7345877850489084,1.8587182042431003,1.8633783644744388,0.0021457504822934774,8.885181262832657e-16,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.2,1.0,10.0,96,6,2,10.695832421786088,3.487652861488655,-1.3900454658667887,3.2521717927093756,3.258901636762017,0.04865230106912355,6.643173787136119e-16,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.2,1.0,25.0,96,6,5,11.268730266753783,3.5738548906173047,-1.4206503345624362,3.338599005021878,3.3451435005240873,0.002385040510804643,6.305437426756226e-16,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.5,0.5,10.0,96,6,2,3.5746336634186555,2.3286033329033544,-0.7471881982226258,1.814819154878391,1.8995009818883093,0.04294913899912561,8.696344189791619e-16,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.5,0.5,25.0,96,6,5,3.742564025480539,2.372616584647397,-0.7741158250579189,1.8587181710307936,1.941686150737107,0.002067099229107225,9.49272652281302e-16,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.5,1.0,10.0,96,6,2,11.353677161498872,4.058899228801728,-1.4250553568244304,3.2521717726684463,3.3582958683270414,0.04730834190653255,1.0951956532609547e-15,healthy
gram_like_even,241.86319191452654,5.500699654232318,0.5,1.0,25.0,96,6,5,11.944195206030713,4.145556713998975,-1.454795791961182,3.338598984980295,3.4423995993424987,0.002310285445871573,7.436067515471253e-16,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.2,0.5,10.0,96,6,2,3375.9446735295683,83.53717590106339,-4.584912384015827,54.7228794329567,60.54678037321308,0.0013708089179480672,2.3303489633645873e-14,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.2,0.5,25.0,96,6,6,3381.0629599347158,83.5824823130474,-4.585767329392424,54.76806700552798,60.587667420644074,5.766509279943889e-05,2.3402710920169493e-14,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.2,1.0,10.0,96,6,2,2904.82211135802,67.89017280748324,-4.500090900121292,52.81957044092411,54.67217951620218,0.002956497677206475,6.575063120922894e-15,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.2,1.0,25.0,96,6,6,2914.345052751611,67.9795634295747,-4.501937950650906,52.90873102078729,54.758354739576845,0.00012598309247874355,6.553578382627889e-15,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.5,0.5,10.0,96,6,2,6133.267131958769,168.84761569423338,-4.921850822351223,374.037897757154,499.5834469764253,0.0009036730275469356,1.5244086606806147e-13,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.5,0.5,25.0,96,6,6,6139.3904946992525,168.89346980371297,-4.922413966420785,374.03790521359565,499.58859877330764,3.770910359966442e-05,1.522888231706087e-13,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.5,1.0,10.0,96,6,2,3467.947491600183,92.83503587083887,-4.600086110305905,295.77569642986913,337.54027514606054,0.0025945705982681313,3.5798127593541254e-14,healthy
gram_like_even,355.72742530092245,5.882562839103447,0.5,1.0,25.0,96,6,6,3477.9166774079317,92.92548861207479,-4.601706061062501,295.7756826715381,337.55435347399003,0.00010990705772897595,3.582626776319302e-14,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.2,0.5,10.0,96,6,2,907972.5000127696,2230.620628826866,-7.547060886111395,17802.998264318925,25788.52285122083,3.6001660509169675e-06,4.154152716232578e-14,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.2,0.5,25.0,96,6,6,907975.9944784907,2230.5840059744223,-7.547063003319857,17802.998264438436,25788.523412181672,4.783503596837066e-07,4.166958138081978e-14,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.2,1.0,10.0,96,6,2,61130.41881028747,412.32756199399876,-6.062728275618129,324.5389585445258,500.38976444811607,0.0004708372644464404,2.0233998367487068e-14,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.2,1.0,25.0,96,6,6,61099.83272845328,412.2551757585217,-6.062452959579189,324.5389585138897,500.358524534504,3.856104956758338e-05,2.0244127343333063e-14,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.5,0.5,10.0,96,6,2,3559298.6440210473,3735.3633780100777,-8.298580558474722,3509600.4396048114,3526877.451841606,1.483015519865218e-05,1.5503296594302933e-13,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.5,0.5,25.0,96,6,6,3559242.6687706877,3735.3255282197756,-8.298571906975008,3509600.4396007294,3526877.4518384747,1.0218190971128822e-06,1.550354041047087e-13,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.5,1.0,10.0,96,6,2,85666.17706895829,466.66043007873566,-6.248364980548922,44074.001373467,45580.93698330695,0.00033113993498923744,4.433546592777546e-14,healthy
gram_like_even,469.5916586873184,6.15823171476065,0.5,1.0,25.0,96,6,6,85636.05358736792,466.58564114120844,-6.248171503918974,44074.001365903576,45580.936573514984,2.5359308523329472e-05,4.469091632247811e-14,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.2,0.5,10.0,96,6,3,21250.761455021522,218.13873962850687,-5.379505099370661,135.15098604436247,154.54141330192436,0.00015106481468806372,7.686559786769764e-14,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.2,0.5,25.0,96,6,6,21256.197810962833,218.15755935306723,-5.379643195020141,135.17035720072425,154.55813306133538,3.810197099705037e-05,7.71882373597424e-14,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.2,1.0,10.0,96,6,3,9787.808636666685,118.98894522192865,-4.9609556217672015,98.11060701583389,100.9995698655706,0.0004544418631437566,9.849644794522814e-15,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.2,1.0,25.0,96,6,6,9795.343862945165,119.02629218907175,-4.961371097692092,98.14904125444015,101.03666212570732,0.00011489406664634643,9.84206779637677e-15,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.5,0.5,10.0,96,6,3,43742.65736397108,472.8706452790328,-5.769265639230008,1164.842159744061,1398.5649726512352,8.771695109391062e-05,1.4121885561368962e-13,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.5,0.5,25.0,96,6,6,43749.25259677102,472.888725127184,-5.76934703360314,1164.8421590469306,1398.5667248831658,2.302914690352385e-05,1.410312563210036e-13,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.5,1.0,10.0,96,6,3,10014.009638190697,130.16897458958294,-4.973290659822286,569.0559399741175,810.377385230868,0.0004318417020914349,2.7609958381158234e-14,healthy
gram_like_even,583.4558920737144,6.374097459935057,0.5,1.0,25.0,96,6,6,10021.37803165184,130.20532519784302,-4.973687766533873,569.0559386488053,810.3818558013136,0.00011086636208681598,2.7589657676389328e-14,healthy
gram_like_even,697.3201254601103,6.551537552589402,0.2,0.5,10.0,96,6,1,3.6747568063703464,2.2608578471831238,-0.6923908706000221,1.8957819307348807,1.9251287061161986,0.11932592594246093,2.0423413145206334e-14,reject_tail_unstable
gram_like_even,697.3201254601103,6.551537552589402,0.2,0.5,25.0,96,6,5,4.1726637749645565,2.3899396907857025,-0.7599908533154242,2.0218370076844296,2.0498280143964123,0.005252375071347046,1.8944224508954738e-14,healthy
gram_like_even,697.3201254601103,6.551537552589402,0.2,1.0,10.0,96,6,1,11.58129275669878,3.975906023518544,-1.3030757098603354,3.3700463339485665,3.4159954255397698,0.13064489997683482,1.7945643424790847e-14,reject_tail_unstable
gram_like_even,697.3201254601103,6.551537552589402,0.2,1.0,25.0,96,6,5,13.321705660195908,4.228973247825371,-1.3775576081433856,3.617310416512223,3.6609595238981663,0.005861852687585797,1.653453797164828e-14,healthy
gram_like_even,697.3201254601103,6.551537552589402,0.5,0.5,10.0,96,6,1,4.12663127766407,2.9891367001301927,-0.7540892597855022,1.895781889792619,2.15452398085658,0.11190742850750203,2.1523086506601345e-14,reject_tail_unstable
gram_like_even,697.3201254601103,6.551537552589402,0.5,0.5,25.0,96,6,5,4.646622897350661,3.1243157558215375,-0.8172266270321915,2.021836966739242,2.2696793159529984,0.0048681175393190095,2.0070217904208256e-14,healthy
gram_like_even,697.3201254601103,6.551537552589402,0.5,1.0,10.0,96,6,1,12.822892904845238,5.156930173258618,-1.3572550956925482,3.370046309652392,3.7403175576598784,0.12363056211214007,1.870156563722183e-14,reject_tail_unstable
gram_like_even,697.3201254601103,6.551537552589402,0.5,1.0,25.0,96,6,5,14.63183487519798,5.4216782359905675,-1.4274618099786502,3.6173103922111443,3.9707053920971953,0.005486156891306599,1.7360709043047777e-14,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.2,0.5,10.0,96,6,2,13826525.299188089,4815.398747556274,-8.64266544601412,246067.81320185884,249768.12162064892,1.4819043687276842e-05,6.590274760186429e-13,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.2,0.5,25.0,96,6,4,13826282.580933908,4815.364891659574,-8.642656218523111,246067.8132018823,249768.120972174,4.2476727165214476e-07,6.590390451441471e-13,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.2,1.0,10.0,96,6,2,310836.98738545005,601.5076756509951,-6.647812641540807,684.705939575533,1016.4570810558691,0.00020198022286158958,2.8257692579383483e-13,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.2,1.0,25.0,96,6,4,310762.5233639433,601.440825014359,-6.647686703697229,684.7059396121853,1016.4175597247695,5.861363098190461e-06,2.82644636063567e-13,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.5,0.5,10.0,96,6,2,6026478.20441686,4808.972626418241,-8.20615824792402,9755834.978885256,9783088.006298155,1.1406051252895786e-05,1.6991502102131356e-12,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.5,0.5,25.0,96,6,4,6026396.759016657,4808.93881736114,-8.206151144032221,9755834.978890112,9783088.006287266,3.2766764460147137e-07,1.6991731738470297e-12,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.5,1.0,10.0,96,6,2,176418.33924645867,601.3081757307885,-6.350083229383757,91911.69781655779,92688.03913078787,0.0002467441370634661,1.5589716975618308e-13,healthy
gram_like_even,811.1843588465063,6.702186825428087,0.5,1.0,25.0,96,6,4,176366.71997719503,601.241416938207,-6.3499294060927305,91911.69782552586,92688.03872624591,7.147306185038262e-06,1.559427979675833e-13,healthy
random,195.33281857709198,5.289946521464532,0.2,0.5,10.0,96,6,2,313957.8366215261,1260.9487874861325,-7.598122317095444,14256.544614098459,17978.683910379703,2.4792710048389825e-05,6.933945467294857e-14,healthy
random,195.33281857709198,5.289946521464532,0.2,0.5,25.0,96,6,5,313965.6206801248,1260.9101114924426,-7.598137200572628,14256.544614132661,17978.684606134546,9.769961488933044e-07,6.952313057482012e-14,healthy
random,195.33281857709198,5.289946521464532,0.2,1.0,10.0,96,6,2,22272.875109790857,254.82067197301023,-6.009770654376077,202.41747093015724,307.3896308203659,0.0008680152652791816,2.3193817055972443e-14,healthy
random,195.33281857709198,5.289946521464532,0.2,1.0,25.0,96,6,5,22253.541914193902,254.74449046168587,-6.009249350517805,202.41747086706607,307.35800289820264,3.152102275530902e-05,2.3050488492024872e-14,healthy
random,195.33281857709198,5.289946521464532,0.5,0.5,10.0,96,6,2,1406639.4821683113,2368.3400456812374,-8.49840612605625,1818626.6755063478,1833934.1193640893,2.4762980893800962e-05,1.1867971403908695e-13,healthy
random,195.33281857709198,5.289946521464532,0.5,0.5,25.0,96,6,5,1406604.6495816899,2368.3003234182347,-8.498391260426192,1818626.6754978772,1833934.119361439,8.072389347537002e-07,1.190137064006698e-13,healthy
random,195.33281857709198,5.289946521464532,0.5,1.0,10.0,96,6,2,33578.4767174015,295.89956468161597,-6.256207025730343,28757.06891684663,29550.282302268246,0.00057596549917342,3.4236255346426096e-14,healthy
random,195.33281857709198,5.289946521464532,0.5,1.0,25.0,96,6,5,33559.13667329748,295.8213505463366,-6.255861168714513,28757.068901407238,29550.281921231297,2.0114507740451782e-05,3.40391755767582e-14,healthy
random,266.6068437803248,5.596964763657818,0.2,0.5,10.0,96,6,3,4566079.501703085,2804.1450701071917,-8.903697522254545,103369.72119298312,108913.97436186607,9.274752032914696e-06,1.917275465335243e-13,healthy
random,266.6068437803248,5.596964763657818,0.2,0.5,25.0,96,6,5,4566037.1524479445,2804.1346045553755,-8.903692136896629,103369.72119298473,108913.97410721848,1.811925285802151e-06,1.9132139004190422e-13,healthy
random,266.6068437803248,5.596964763657818,0.2,1.0,10.0,96,6,3,102965.20134973255,349.5183133499419,-6.701882787268906,364.4601474893748,570.4409035069818,0.00012920406948440305,8.691701417693444e-14,healthy
random,266.6068437803248,5.596964763657818,0.2,1.0,25.0,96,6,5,102951.89782670289,349.49754887432465,-6.701807760800971,364.46014749148225,570.428335806773,2.5338821204376473e-05,8.692824566002686e-14,healthy
random,266.6068437803248,5.596964763657818,0.5,0.5,10.0,96,6,3,2043499.022136887,2803.102366328637,-8.43686440024975,4925220.172743436,4952516.406490658,7.151167265649336e-06,3.4500197031985215e-13,healthy
random,266.6068437803248,5.596964763657818,0.5,0.5,25.0,96,6,5,2043484.4087335726,2803.0918963898216,-8.43686024794959,4925220.172743772,4952516.406485991,1.4065165693120587e-06,3.4500443750429214e-13,healthy
random,266.6068437803248,5.596964763657818,0.5,1.0,10.0,96,6,3,59354.9951414446,349.4832923149817,-6.382032026619736,49999.348619818375,50618.99289547317,0.00015560904728247112,1.8767571424728633e-13,healthy
random,266.6068437803248,5.596964763657818,0.5,1.0,25.0,96,6,5,59345.75896719918,349.46251920960316,-6.381941666065315,49999.348620458506,50618.99276029934,3.057217235961974e-05,1.8733711436089454e-13,healthy
random,649.674570837628,6.481078644927606,0.2,0.5,10.0,96,6,3,49.78117252302441,8.438924292230048,-2.0908898969340663,6.950029869269549,7.077251399807684,0.009595421660152781,1.141865809498907e-15,healthy
random,649.674570837628,6.481078644927606,0.2,0.5,25.0,96,6,5,50.31660277718569,8.474824825293073,-2.0966142918484945,6.98819346324102,7.11432334653975,0.0012928153098694787,1.2709293292631511e-15,healthy
random,649.674570837628,6.481078644927606,0.2,1.0,10.0,96,6,3,137.22856420922113,13.695992703735612,-2.633464735183411,11.579326133122594,11.736168415030397,0.011378890818445108,1.0355609852141192e-15,healthy
random,649.674570837628,6.481078644927606,0.2,1.0,25.0,96,6,5,138.98398835773392,13.766750292605362,-2.6402660279153345,11.654506982016485,11.809651989966609,0.0015528226868132737,1.2269777159041694e-15,healthy
random,649.674570837628,6.481078644927606,0.5,0.5,10.0,96,6,3,58.395815861667806,11.77879283082405,-2.1762922750477633,6.950028819945293,9.189201741652907,0.0084747777627758,1.2301544130407576e-13,healthy
random,649.674570837628,6.481078644927606,0.5,0.5,25.0,96,6,5,58.95023076506447,11.811608856054804,-2.1813483863774272,6.988192413916467,9.216342702710255,0.0011664640319013042,1.220995714492678e-13,healthy
random,649.674570837628,6.481078644927606,0.5,1.0,10.0,96,6,3,155.0509485829759,18.196334227424973,-2.6988008838529636,11.579326167040051,13.243378907661812,0.010344347391725862,9.458569715386251e-14,healthy
random,649.674570837628,6.481078644927606,0.5,1.0,25.0,96,6,5,156.85293925841077,18.261057498889446,-2.704983660337405,11.654507015933419,13.305676430286244,0.001437109588848344,9.368025773052863e-14,healthy
random,553.1432627549399,6.321025927885619,0.2,0.5,10.0,96,6,2,11.412816995329923,3.9798868368791895,-1.320441139096338,3.3369973493687564,3.3872635562221913,0.017889883754095223,1.0739559038646685e-14,healthy
random,553.1432627549399,6.321025927885619,0.2,0.5,25.0,96,6,6,11.655100630281645,4.015021911002289,-1.331833891050064,3.3728561970045456,3.4224730613884895,0.001679374418226856,1.0668717731612705e-14,healthy
random,553.1432627549399,6.321025927885619,0.2,1.0,10.0,96,6,2,33.96257810751926,6.759651769983213,-1.9118686456302256,5.76893752307639,5.838841973781748,0.020476934780978867,8.786963936438263e-15,healthy
random,553.1432627549399,6.321025927885619,0.2,1.0,25.0,96,6,6,34.79094925703438,6.829182814700803,-1.9249378147908247,5.839882663324954,5.908730622380738,0.0019405756666163593,8.577746666653553e-15,healthy
random,553.1432627549399,6.321025927885619,0.5,0.5,10.0,96,6,2,12.993224010393895,5.350133252606117,-1.390776986673639,3.3369971582377898,3.9391566150867114,0.016319126439223005,8.571973648826458e-14,healthy
random,553.1432627549399,6.321025927885619,0.5,0.5,25.0,96,6,6,13.244591410775977,5.384403848744383,-1.4011688051375712,3.372856005873488,3.9690646741313023,0.0015423779716722654,8.43611114400769e-14,healthy
random,553.1432627549399,6.321025927885619,0.5,1.0,10.0,96,6,2,37.78476149540773,8.801019482261832,-1.969706749798145,5.768937468081143,6.436761670553387,0.01899601117800319,7.089487951753106e-14,healthy
random,553.1432627549399,6.321025927885619,0.5,1.0,25.0,96,6,6,38.63885940912284,8.868861308346704,-1.9818293313747242,5.839882608329544,6.499440684132283,0.001810749443512542,6.987945392743353e-14,healthy
random,325.86844918742406,5.795657820309695,0.2,0.5,10.0,96,6,2,0.3366855926912873,0.6433413274530435,0.619543666592347,0.5771863400157534,0.5803996689458973,0.06753133506957347,1.319002711996814e-15,reject_tail_unstable
random,325.86844918742406,5.795657820309695,0.2,0.5,25.0,96,6,6,0.3665435543930528,0.6692730263944862,0.5711870659539741,0.6023745233192258,0.6055254676272649,0.007075334584596594,9.0866938838704e-16,healthy
random,325.86844918742406,5.795657820309695,0.2,1.0,10.0,96,6,2,1.1786923122728488,1.1977067317998102,-0.09356597420942066,1.080435828714512,1.08585338709026,0.07115894395341534,7.535286439490461e-16,reject_tail_unstable
random,325.86844918742406,5.795657820309695,0.2,1.0,25.0,96,6,6,1.2894242673328458,1.24902063339138,-0.144667073274549,1.1302945260697077,1.1356065259071344,0.007524008864368479,8.610222816122701e-16,healthy
random,325.86844918742406,5.795657820309695,0.5,0.5,10.0,96,6,2,0.35600237399687085,0.7710321295605284,0.5877938637521218,0.5771863383900396,0.6026119420278612,0.0657535246726442,2.962654045119287e-15,reject_tail_unstable
random,325.86844918742406,5.795657820309695,0.5,0.5,25.0,96,6,6,0.3866473416057478,0.7982464264127307,0.5407987047161675,0.6023745216934556,0.6272673074792627,0.006845299012356698,3.1585509472684743e-15,healthy
random,325.86844918742406,5.795657820309695,0.5,1.0,10.0,96,6,2,1.2403807342620408,1.4219736494917545,-0.12259818715048017,1.0804358270160574,1.1223646976618418,0.0694817642849294,2.6851989730854994e-15,reject_tail_unstable
random,325.86844918742406,5.795657820309695,0.5,1.0,25.0,96,6,6,1.353827416705809,1.475796757621831,-0.17240575687286455,1.1302945243711513,1.171344259531568,0.00730214432115424,2.4601873420319676e-15,healthy
random,279.4039444394827,5.643338473083449,0.2,0.5,10.0,96,6,2,82422.11163537065,441.37979102861794,-6.54132748095384,262.9023791662529,369.46335280772007,8.702102016280607e-05,5.702679202828648e-14,healthy
random,279.4039444394827,5.643338473083449,0.2,0.5,25.0,96,6,6,82432.05218795665,441.39791216358367,-6.541397171692488,262.92042342524843,369.4762223003181,9.763190281249514e-06,5.719644736297972e-14,healthy
random,279.4039444394827,5.643338473083449,0.2,1.0,10.0,96,6,2,7483.933386691059,90.41205459182964,-5.154948536441706,90.36333476116374,98.38387611496628,0.0005959285678303053,2.831562689880929e-14,healthy
random,279.4039444394827,5.643338473083449,0.2,1.0,25.0,96,6,6,7490.125104088014,90.44785510578039,-5.155426435402789,90.39914366937825,98.41674423010421,6.742756718356473e-05,2.8170793929216322e-14,healthy
random,279.4039444394827,5.643338473083449,0.5,0.5,10.0,96,6,2,149753.00516966823,719.2753809965476,-6.886396480129583,65613.07446376118,67624.84242175847,5.702584993707588e-05,5.713759229462397e-14,healthy
random,279.4039444394827,5.643338473083449,0.5,0.5,25.0,96,6,6,149764.8261452383,719.2936895397469,-6.886442093808204,65613.07446319549,67624.84249394134,6.336896612440125e-06,5.713308241002669e-14,healthy
random,279.4039444394827,5.643338473083449,0.5,1.0,10.0,96,6,2,5154.357441973001,90.40607466095152,-4.939449399435264,4922.979808311281,5025.75042805673,0.0006301477587444981,1.094000021239045e-14,healthy
random,279.4039444394827,5.643338473083449,0.5,1.0,25.0,96,6,6,5158.868988036087,90.44187929472076,-4.939954985775164,4922.97980939131,5025.751054540033,7.158170848774215e-05,1.110673024350372e-14,healthy
random,491.01649803076276,6.202568913453668,0.2,0.5,10.0,96,6,2,417.62840012126924,27.217582453542285,-3.3066918250221473,19.71550092200294,20.816581741935387,0.0032483678905125836,4.8727394847333503e-14,healthy
random,491.01649803076276,6.202568913453668,0.2,0.5,25.0,96,6,5,418.9894319384422,27.252108137005898,-3.3084746854502463,19.74920772140819,20.84874511566272,0.0003828662947357607,4.8297774530553693e-14,healthy
random,491.01649803076276,6.202568913453668,0.2,1.0,10.0,96,6,2,724.5982828392246,33.85707904566493,-3.6086295636223937,26.34004557138692,27.198841275811553,0.004900792483963486,2.9496516894735906e-14,healthy
random,491.01649803076276,6.202568913453668,0.2,1.0,25.0,96,6,5,728.166877600038,33.92539644906856,-3.6113215849262494,26.406755869168084,27.26382207806491,0.000582485550092396,2.950808803636293e-14,healthy
random,491.01649803076276,6.202568913453668,0.5,0.5,10.0,96,6,2,603.9117834728502,46.43139598495631,-3.5087978297085582,55.45461757786773,76.79575383009245,0.00253805187014238,7.41707899864657e-14,healthy
random,491.01649803076276,6.202568913453668,0.5,0.5,25.0,96,6,5,605.448443025947,46.467372818127345,-3.510190338719491,55.45462015120672,76.80495781234387,0.0002951294581358751,7.398254067423061e-14,healthy
random,491.01649803076276,6.202568913453668,0.5,1.0,10.0,96,6,2,901.6999639020601,49.92623938427937,-3.72844807844437,26.3400667682378,38.50540198261938,0.0042380652040886185,4.400211595123626e-14,healthy
random,491.01649803076276,6.202568913453668,0.5,1.0,25.0,96,6,5,905.5376916841775,49.99740275494158,-3.730775287261028,26.406777066018858,38.55309191809201,0.0004982274099644266,4.3564539667068244e-14,healthy
random,162.97113937733323,5.111813914068594,0.2,0.5,10.0,96,6,2,474457.45159321313,1632.8824990135734,-8.010721497813948,10627.846660475621,12626.926046962179,9.765885906833233e-06,2.886720941350434e-13,healthy
random,162.97113937733323,5.111813914068594,0.2,0.5,25.0,96,6,5,474451.66308756475,1632.8642892821065,-8.010714020074946,10627.846660548827,12626.926094815739,1.0142069217664545e-06,2.885529319837336e-13,healthy
random,162.97113937733323,5.111813914068594,0.2,1.0,10.0,96,6,2,25639.748684411803,249.9878932902293,-6.222225652114537,179.4864007085042,303.56222093477805,0.0003067998928795737,3.2492406890497345e-14,healthy
random,162.97113937733323,5.111813914068594,0.2,1.0,25.0,96,6,5,25629.629276378626,249.9519411959552,-6.221983702171185,179.48640068961762,303.544895954717,3.70765946034289e-05,3.236329168371452e-14,healthy
random,162.97113937733323,5.111813914068594,0.5,0.5,10.0,96,6,2,1195390.1196686598,2135.8924150353027,-8.57708690700219,2840515.2367267543,2849482.6842346163,1.1860147203693293e-05,6.037986958826589e-14,healthy
random,162.97113937733323,5.111813914068594,0.5,0.5,25.0,96,6,5,1195372.4706704384,2135.873709881812,-8.577077857763006,2840515.2367242575,2849482.6842310275,1.2074270183209554e-06,6.018598441428921e-14,healthy
random,162.97113937733323,5.111813914068594,0.5,1.0,10.0,96,6,2,29786.029458202414,267.0126079860895,-6.314098562387829,21328.907224648454,22765.92580732056,0.0002457582090554237,2.7725118259506155e-14,healthy
random,162.97113937733323,5.111813914068594,0.5,1.0,25.0,96,6,5,29776.73823884568,266.9756872005948,-6.31390734547305,21328.907220035202,22765.9255383593,2.7783881322350085e-05,2.785594450821361e-14,healthy
