zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,cutoff_mode,include_density_tail,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,eta_drift_rel,eta_kappa_drift_rel,eta_fixed_drift_rel,eta_lambda_drift_rel,kappa_drift_rel,B2_drift_rel,smooth_drift_rel,density_drift_rel,tail_drift_density_rel,status,param_hash
109.099,random,109.099,0.05,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.0303758113051245,0.17470027324171405,3.3313578857051827,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10650017100124663,False,8.072263063695745e-09,6.967096339826811,6.967096339826811,0.9863601428770039,0.9998997520756129,6.967096339826811,0.0004821104070448912,0.000864710948788897,0.001314536501916756,0.026018314673987724,artifact_eta,454783ebc5e4
109.099,random,109.099,0.1,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.030419975563913685,0.1754094100571835,3.3299726859124674,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10644024231884484,False,3.236380533880602e-08,6.962751495214337,6.962751495214337,0.9863594979112665,0.9995892777018167,6.962751495214337,0.0004817589852791433,0.0008640902102537717,0.00131357894368677,0.026015748787335168,artifact_eta,454783ebc5e4
109.099,random,109.099,0.2,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.03059763450950675,0.17759490016451368,3.324420704627727,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10620004726123103,False,1.3065517219655054e-07,6.945325912942322,6.945325912942322,0.9863569051814434,0.9983372702136817,6.945325912942322,0.0004803510408103791,0.0008616031919780477,0.0013097425403792598,0.02600540178638938,artifact_eta,454783ebc5e4
109.099,random,109.099,0.5,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.0318873791509213,0.19057383309919773,3.2850562326723365,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10449782437686,False,8.701890637516249e-07,6.821313469014057,6.821313469014057,0.9863381751118065,2.4414314095546907,6.821313469014057,0.00047039893615846804,0.0008440201062035361,0.0012826239192453035,0.025929129728138624,artifact_eta,454783ebc5e4
109.099,random,109.099,1.0,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.03723060115418256,0.23771064418259938,3.1373514868138876,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.09815958536015132,False,4.309055868452968e-06,6.351640646632564,6.351640646632564,0.9862627362544477,6.351640646632564,6.351640646632564,0.0004337460327816785,0.0007792092050617308,0.001182736169274067,0.02559644481471485,artifact_eta,454783ebc5e4
109.099,uniform,109.099,0.05,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.0303758113051245,0.17470027324171405,3.3313578857051827,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10650017100124663,False,8.072263063695745e-09,6.967096339826811,6.967096339826811,0.9863601428770039,0.9998997520756129,6.967096339826811,0.0004821104070448912,0.000864710948788897,0.001314536501916756,0.026018314673987724,artifact_eta,454783ebc5e4
109.099,uniform,109.099,0.1,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.030419975563913685,0.1754094100571835,3.3299726859124674,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10644024231884484,False,3.236380533880602e-08,6.962751495214337,6.962751495214337,0.9863594979112665,0.9995892777018167,6.962751495214337,0.0004817589852791433,0.0008640902102537717,0.00131357894368677,0.026015748787335168,artifact_eta,454783ebc5e4
109.099,uniform,109.099,0.2,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.03059763450950675,0.17759490016451368,3.324420704627727,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10620004726123103,False,1.3065517219655054e-07,6.945325912942322,6.945325912942322,0.9863569051814434,0.9983372702136817,6.945325912942322,0.0004803510408103791,0.0008616031919780477,0.0013097425403792598,0.02600540178638938,artifact_eta,454783ebc5e4
109.099,uniform,109.099,0.5,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.0318873791509213,0.19057383309919773,3.2850562326723365,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.10449782437686,False,8.701890637516249e-07,6.821313469014057,6.821313469014057,0.9863381751118065,2.4414314095546907,6.821313469014057,0.00047039893615846804,0.0008440201062035361,0.0012826239192453035,0.025929129728138624,artifact_eta,454783ebc5e4
109.099,uniform,109.099,1.0,0.5,40.0,601,4,2.854378660484831,True,hard,True,0.03723060115418256,0.23771064418259938,3.1373514868138876,13,0.17424440321708967,0.10698562625442394,0.17424440321708967,0.00659167645675482,0.10094391509893724,0.0034904355286573038,0.1289309960350303,0.09815958536015132,False,4.309055868452968e-06,6.351640646632564,6.351640646632564,0.9862627362544477,6.351640646632564,6.351640646632564,0.0004337460327816785,0.0007792092050617308,0.001182736169274067,0.02559644481471485,artifact_eta,454783ebc5e4
