N,smoothing,level,R,rank,t0,source_objective,J_max,E_cI_0.1,S_cI_0.1,Beff_cI_0.1,E_cI_0.2,S_cI_0.2,Beff_cI_0.2,E_cI_0.5,S_cI_0.5,Beff_cI_0.5,E_cI_1.0,S_cI_1.0,Beff_cI_1.0
800,exp,3,8,3,3806.7796607865644,0.2625210780299383,0.39911002023629866,0.017226792289099613,0.17891912992984982,1.9251913625708295,0.019668063836606523,0.22773253522954331,1.8623674107154826,0.036414335553403177,0.36010259761477476,1.570378106883089,0.09149402263037344,0.5259688610172368,1.1336448394897212
800,cos,1,8,1,3858.70087560608,0.016316110072007388,0.10455958106734545,0.00011278506664240858,0.01914806152944937,4.305635429147797,0.00022051509364268707,0.029365563367655025,3.988050888872132,0.0009545989961385405,0.0584228151652634,3.2939763388322394,0.0033049511621634623,0.09846149683037228,2.705737496389236
800,cos,1,8,2,3717.181955964542,0.01769680382857939,0.08843603466681328,0.0017960008668899932,0.04752623759216841,3.001053340321777,0.0018217138846288714,0.05264691848764144,2.9943055432336574,0.001987653894937823,0.06642228847887972,2.9529237689173455,0.0024040881259419344,0.07989135188076646,2.862631142329587
800,cos,1,8,3,2290.8069736866973,0.021465014023115347,0.12227052214975274,0.0013026823645502313,0.04749496747587431,3.247031871127426,0.0014389049546648036,0.059129399622445386,3.198420757400924,0.00237943635083498,0.09125285039485106,2.9525807611182033,0.005554541165390603,0.13389769151015318,2.5382285512746425
800,cos,2,8,1,3589.291854924556,0.003844632518191807,0.03203026762797981,0.0008923651017005976,0.04515789259351957,3.339834798053125,0.0012741329901899477,0.06740393017499258,3.1704343219718196,0.004380113213649699,0.1567004833970408,2.5830986486812546,0.020284878334294303,0.33299383741604355,1.8540230993758204
800,cos,2,8,2,1321.9983072653615,0.004529683834525521,0.03939429627305742,0.001485336771999066,0.04793693304957612,3.3018537713598417,0.0016916457342570886,0.06120271003865616,3.23590894629447,0.0032954743223703037,0.11457760523426891,2.8977951655494696,0.010979975807877341,0.21925004729059897,2.287569743313901
800,cos,2,8,3,2899.52894566099,0.009906360710965876,0.06580640699116738,0.00017329470486325562,0.022801141495201002,4.171785909089027,0.0003025599396727137,0.0344495545147469,3.9033403971119496,0.0011630903386225788,0.0694540609023586,3.254701850705273,0.0036693960194982265,0.11963463781391404,2.701252329871395
800,cos,3,8,1,3589.2918385442727,0.0038383717703606916,0.03201367497654847,0.0008870073148947483,0.04507023040616669,3.3426992183322612,0.0012684731882030887,0.06732287480784616,3.1725519015867483,0.004372099525046352,0.15663371507201573,2.5839696760043176,0.020265891020131533,0.3329281559445663,1.8544685316361473
800,cos,3,8,2,1321.9984587034137,0.00458305639544022,0.03947280780365519,0.0015318541291738776,0.048509163499696285,3.286218218271472,0.0017397477229996623,0.06174553947901339,3.221692612480384,0.0033554938830532423,0.11506202253193742,2.888643783397393,0.011091233784167482,0.21974642443626105,2.282457916632503
800,cos,3,8,3,2899.529954889278,0.00988591513305273,0.06590929452450299,0.00017404361418615354,0.022850120914537995,4.169708587475368,0.00030384764065137786,0.03451184006135072,3.9012945335444087,0.00116763633706202,0.06948804870052804,3.2528226961938023,0.0036794345469263147,0.11940451640300467,2.6999362599064725
800,sharp,1,8,1,3950.0821196791594,0.013432348680271718,0.0695641317054946,0.0003356322716009445,0.020032240224410674,3.784014666805913,0.0003271213633881535,0.02095660325264769,3.7961644332598263,0.00027930225196846827,0.021182244689670216,3.8709208102685584,0.00025954064547774065,0.031063819338398482,3.905632453395497
800,sharp,1,8,2,3752.103861185434,0.02601853932326451,0.12128456063609228,0.00018043786737192855,0.016922511155140357,4.089641088230879,0.0001820344413088526,0.019174170790766134,4.085461642553731,0.00022498089622909805,0.021310353569193804,3.9849681838791535,0.0008050899378743263,0.07926342348199912,3.3800997568224997
800,sharp,1,8,3,3968.53157908833,0.038317006321438765,0.12272319974211299,0.0010362452599942257,0.035112729179330025,3.249880906174719,0.0010829601666690835,0.039478437069665945,3.2290284360039645,0.001442572743153768,0.05944240585107519,3.0934321483123903,0.0031429314119858455,0.11207975380435643,2.7251671881824993
800,sharp,2,8,1,3950.1919495016336,0.0073399974253629974,0.04980748037246371,5.407628040690301e-05,0.014697242612176692,4.647583695392595,0.000172961428751375,0.025527954569359072,4.09760336807721,0.000972094792597632,0.056442135090359176,3.2809699242623345,0.0033919129324698487,0.09686253407243285,2.689825003107123
800,sharp,2,8,2,2948.2159329537867,0.0150666189488307,0.05921450434677647,0.0011463621651513181,0.05145709734619654,3.2584052450433303,0.0015590217520611703,0.07282763106719438,3.110447560934793,0.004308375469183523,0.14254710182731306,2.621288269600953,0.012445699914300152,0.24989391615158194,2.110805294957732
800,sharp,2,8,3,2839.80770855082,0.0873998916277295,0.19167738801416248,0.00022957626999354708,0.03012842886149717,4.04140001087259,0.0008191501496833163,0.054815226644127364,3.4278874616459873,0.004721262902132253,0.12696318720314895,2.5830922507145613,0.01580570200010921,0.2262312193080988,2.0003209503020587
800,sharp,3,8,1,3950.1918778186005,0.007340042343166983,0.04981145820750556,5.400684237935551e-05,0.014688182155860352,4.64819149801694,0.00017288711509408036,0.02551940437896457,4.097806655889197,0.0009719950382770324,0.05643861971324156,3.2810184715966266,0.0033918183608764355,0.0968787325506235,2.689838194888453
800,sharp,3,8,2,2948.2160366097123,0.015085479259270042,0.059181831097640615,0.0011556563393590295,0.05158936211756628,3.254519475536187,0.0015681219527802332,0.07294844348577464,3.1076467919643305,0.004316740086532357,0.14265562064620818,2.6203548954227935,0.01245914147853838,0.25005852459006955,2.110285847388897
800,sharp,3,8,3,2839.8078754788576,0.08739936122341367,0.19172995219387223,0.00023096970962451432,0.03024644037448083,4.038481414706118,0.0008208701984343248,0.05493372369730447,3.426875760362168,0.0047251497042258995,0.12706151605183372,2.582695341670873,0.015815636001731935,0.2262370519876389,2.0000179035769854
