center_type,m0,Q,c_I,Delta,kappa,eps,W_abs,W_factor_equiv,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,tail_edge,status
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,257,12,20,9.844282248078264e-05,0.009927661165847677,23.36433622757105,3.950629558191667e+18,1.0957075934614803e+18,4.7790083395914945e-05,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,513,12,20,9.844282248078265e-05,0.009927661516346543,23.364336227571048,3.950629558191667e+18,1.0957075934614803e+18,4.779008339577728e-05,1.3766902263204043e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,1025,12,20,9.844282248078264e-05,0.009927661604571926,23.36433622757105,3.950629558191667e+18,1.0957075934614803e+18,4.77900833960526e-05,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,257,16,20,9.844282248078264e-05,0.009927661165847677,23.36433622757105,4.9762123788735286e+30,1.20690878958999e+30,4.7790083395914945e-05,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,513,16,20,9.844282248078265e-05,0.009927661516346543,23.364336227571048,4.9762123788735286e+30,1.20690878958999e+30,4.779008339577728e-05,1.3766902263204043e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,1025,16,20,9.844282248078264e-05,0.009927661604571926,23.36433622757105,4.9762123788735286e+30,1.20690878958999e+30,4.77900833960526e-05,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,513,8,8,0.0003915926683866179,0.01980029528000933,19.867685523785273,202519.06336753236,67506.49451912883,0.0008581989741354703,1.384349427368589e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,1025,8,8,0.0003915926683866179,0.019800295455585884,19.867685523785273,202519.06336753236,67506.49451912883,0.0008581989741356085,1.384349427368589e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,257,12,8,0.0003915926683866179,0.019800294582484657,19.867685523785273,4.5290384214957254e+17,1.2561636197363382e+17,0.0008581989741356085,1.384349427368589e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,513,12,8,0.0003915926683866179,0.01980029528000933,19.867685523785273,4.5290384214957254e+17,1.2561636197363382e+17,0.0008581989741354703,1.384349427368589e-16,True,reject_tail_edge
